timestamp,hour,day_of_week,occupancy,electricity_usage,water_usage,waste_generated
2024-02-22 20:00:00,20,3,0.2,33.05,24.79,17.4
2024-02-22 21:00:00,21,3,0.14,25.35,23.01,13.12
2024-02-22 22:00:00,22,3,0.15,23.34,18.5,13.72
2024-02-22 23:00:00,23,3,0.12,15.86,8.67,21.78
2024-02-23 00:00:00,0,4,0.12,17.67,11.75,6.33
2024-02-23 01:00:00,1,4,0.16,19.79,7.36,6.69
2024-02-23 02:00:00,2,4,0.14,26.53,3.23,3.7
2024-02-23 03:00:00,3,4,0.17,26.61,6.33,6.27
2024-02-23 04:00:00,4,4,0.15,28.86,10.01,6.78
2024-02-23 05:00:00,5,4,0.18,44.75,7.86,5.34
2024-02-23 06:00:00,6,4,0.17,52.3,11.97,6.62
2024-02-23 07:00:00,7,4,0.13,69.59,17.29,10.76
2024-02-23 08:00:00,8,4,0.74,67.14,24.83,13.34
2024-02-23 09:00:00,9,4,0.85,79.18,21.72,6.99
2024-02-23 10:00:00,10,4,0.84,77.67,14.93,7.08
2024-02-23 11:00:00,11,4,0.72,71.14,8.9,10.56
2024-02-23 12:00:00,12,4,0.77,78.44,6.58,11.2
2024-02-23 13:00:00,13,4,0.82,73.47,9.07,13.03
2024-02-23 14:00:00,14,4,0.75,79.88,8.63,12.43
2024-02-23 15:00:00,15,4,0.75,65.61,7.21,11.03
2024-02-23 16:00:00,16,4,0.71,61.27,4.44,13.04
2024-02-23 17:00:00,17,4,0.77,59.24,8.84,15.63
2024-02-23 18:00:00,18,4,0.77,60.04,9.32,0.0
2024-02-23 19:00:00,19,4,0.16,48.23,23.71,13.05
2024-02-23 20:00:00,20,4,0.2,30.3,26.28,14.24
2024-02-23 21:00:00,21,4,0.12,26.56,21.7,16.47
2024-02-23 22:00:00,22,4,0.16,22.34,14.19,13.58
2024-02-23 23:00:00,23,4,0.12,12.7,10.09,17.95
2024-02-24 00:00:00,0,5,0.19,15.75,6.95,3.72
2024-02-24 01:00:00,1,5,0.13,17.16,7.68,5.66
2024-02-24 02:00:00,2,5,0.1,18.37,7.58,8.27
2024-02-24 03:00:00,3,5,0.17,20.52,3.71,6.94
2024-02-24 04:00:00,4,5,0.15,26.22,8.85,8.26
2024-02-24 05:00:00,5,5,0.16,23.79,11.15,7.83
2024-02-24 06:00:00,6,5,0.12,35.85,8.35,5.49
2024-02-24 07:00:00,7,5,0.18,46.0,16.66,14.49
2024-02-24 08:00:00,8,5,0.45,40.54,15.75,10.48
2024-02-24 09:00:00,9,5,0.45,48.92,12.34,16.04
2024-02-24 10:00:00,10,5,0.48,45.67,10.88,14.39
2024-02-24 11:00:00,11,5,0.34,57.16,6.7,17.67
2024-02-24 12:00:00,12,5,0.36,48.44,1.91,13.6
2024-02-24 13:00:00,13,5,0.33,51.92,3.19,18.28
2024-02-24 14:00:00,14,5,0.5,55.42,4.23,11.59
2024-02-24 15:00:00,15,5,0.49,51.99,2.68,15.13
2024-02-24 16:00:00,16,5,0.4,37.69,0.0,18.35
2024-02-24 17:00:00,17,5,0.43,46.5,9.54,19.17
2024-02-24 18:00:00,18,5,0.5,29.48,12.56,0.0
2024-02-24 19:00:00,19,5,0.14,33.52,20.07,21.65
2024-02-24 20:00:00,20,5,0.2,22.23,19.68,24.77
2024-02-24 21:00:00,21,5,0.12,15.53,9.7,17.74
2024-02-24 22:00:00,22,5,0.12,21.67,7.12,21.01
2024-02-24 23:00:00,23,5,0.12,23.36,8.0,23.68
2024-02-25 00:00:00,0,6,0.17,6.06,4.34,6.23
2024-02-25 01:00:00,1,6,0.18,15.41,9.92,6.38
2024-02-25 02:00:00,2,6,0.1,17.25,7.19,9.51
2024-02-25 03:00:00,3,6,0.15,22.72,4.92,9.87
2024-02-25 04:00:00,4,6,0.12,30.52,7.31,8.34
2024-02-25 05:00:00,5,6,0.14,37.08,7.2,8.67
2024-02-25 06:00:00,6,6,0.11,34.63,12.44,10.13
2024-02-25 07:00:00,7,6,0.12,37.63,15.44,11.73
2024-02-25 08:00:00,8,6,0.48,45.41,20.54,7.6
2024-02-25 09:00:00,9,6,0.37,48.69,12.49,11.74
2024-02-25 10:00:00,10,6,0.37,60.49,7.58,9.54
2024-02-25 11:00:00,11,6,0.36,53.85,9.91,17.87
2024-02-25 12:00:00,12,6,0.44,57.12,10.75,12.2
2024-02-25 13:00:00,13,6,0.33,61.4,4.22,15.55
2024-02-25 14:00:00,14,6,0.41,53.39,2.73,14.01
2024-02-25 15:00:00,15,6,0.49,45.21,7.18,14.36
2024-02-25 16:00:00,16,6,0.4,49.59,5.73,15.18
2024-02-25 17:00:00,17,6,0.32,39.01,7.61,17.89
2024-02-25 18:00:00,18,6,0.36,37.83,14.42,0.0
2024-02-25 19:00:00,19,6,0.12,23.44,13.58,21.03
2024-02-25 20:00:00,20,6,0.16,27.3,21.8,19.77
2024-02-25 21:00:00,21,6,0.15,21.62,17.91,22.11
2024-02-25 22:00:00,22,6,0.14,13.41,7.44,20.35
2024-02-25 23:00:00,23,6,0.12,19.26,8.68,20.85
2024-02-26 00:00:00,0,0,0.16,23.76,9.19,3.86
2024-02-26 01:00:00,1,0,0.18,16.75,12.02,6.44
2024-02-26 02:00:00,2,0,0.13,22.0,7.97,8.34
2024-02-26 03:00:00,3,0,0.16,29.77,9.12,7.97
2024-02-26 04:00:00,4,0,0.19,39.62,0.0,7.86
2024-02-26 05:00:00,5,0,0.16,52.33,6.18,6.09
2024-02-26 06:00:00,6,0,0.12,53.52,16.17,5.94
2024-02-26 07:00:00,7,0,0.18,58.9,16.38,11.58
2024-02-26 08:00:00,8,0,0.78,53.1,21.68,10.2
2024-02-26 09:00:00,9,0,0.86,77.63,19.03,8.99
2024-02-26 10:00:00,10,0,0.71,73.07,14.98,15.08
2024-02-26 11:00:00,11,0,0.79,69.63,13.14,12.74
2024-02-26 12:00:00,12,0,0.74,77.89,4.88,10.99
2024-02-26 13:00:00,13,0,0.82,80.51,10.16,13.55
2024-02-26 14:00:00,14,0,0.7,72.0,0.49,13.72
2024-02-26 15:00:00,15,0,0.76,79.88,3.23,12.96
2024-02-26 16:00:00,16,0,0.9,62.46,7.67,9.61
2024-02-26 17:00:00,17,0,0.89,55.96,11.82,13.53
2024-02-26 18:00:00,18,0,0.89,44.56,12.72,0.0
2024-02-26 19:00:00,19,0,0.15,40.7,21.63,14.8
2024-02-26 20:00:00,20,0,0.2,46.04,22.81,15.16
2024-02-26 21:00:00,21,0,0.14,25.46,16.07,14.31
2024-02-26 22:00:00,22,0,0.15,31.49,15.78,16.65
2024-02-26 23:00:00,23,0,0.13,23.58,8.59,19.76
2024-02-27 00:00:00,0,1,0.2,20.88,5.75,4.45
2024-02-27 01:00:00,1,1,0.14,19.06,6.34,3.21
2024-02-27 02:00:00,2,1,0.16,18.29,4.81,5.39
2024-02-27 03:00:00,3,1,0.2,38.36,4.31,6.66
2024-02-27 04:00:00,4,1,0.1,31.03,5.34,5.31
2024-02-27 05:00:00,5,1,0.18,38.87,14.45,10.95
2024-02-27 06:00:00,6,1,0.16,47.22,17.96,5.9
2024-02-27 07:00:00,7,1,0.13,61.31,24.02,8.69
2024-02-27 08:00:00,8,1,0.79,61.23,26.59,7.43
2024-02-27 09:00:00,9,1,0.82,68.22,22.43,8.28
2024-02-27 10:00:00,10,1,0.71,76.54,13.5,9.94
2024-02-27 11:00:00,11,1,0.79,89.22,9.04,7.89
2024-02-27 12:00:00,12,1,0.75,81.63,7.88,10.21
2024-02-27 13:00:00,13,1,0.76,90.37,2.96,10.21
2024-02-27 14:00:00,14,1,0.76,81.03,8.06,11.34
2024-02-27 15:00:00,15,1,0.73,69.79,6.37,14.32
2024-02-27 16:00:00,16,1,0.74,61.72,4.96,11.88
2024-02-27 17:00:00,17,1,0.85,62.01,15.79,14.9
2024-02-27 18:00:00,18,1,0.79,51.48,13.59,0.0
2024-02-27 19:00:00,19,1,0.11,40.86,19.61,16.05
2024-02-27 20:00:00,20,1,0.16,39.73,26.29,16.43
2024-02-27 21:00:00,21,1,0.11,30.05,23.93,16.08
2024-02-27 22:00:00,22,1,0.18,16.35,12.14,16.75
2024-02-27 23:00:00,23,1,0.16,18.54,8.61,16.01
2024-02-28 00:00:00,0,2,0.16,17.44,9.51,2.26
2024-02-28 01:00:00,1,2,0.17,23.11,3.67,3.38
2024-02-28 02:00:00,2,2,0.17,15.29,9.47,6.55
2024-02-28 03:00:00,3,2,0.2,35.85,5.66,8.38
2024-02-28 04:00:00,4,2,0.12,34.74,10.96,8.92
2024-02-28 05:00:00,5,2,0.17,48.44,2.94,7.29
2024-02-28 06:00:00,6,2,0.18,45.51,10.49,7.08
2024-02-28 07:00:00,7,2,0.13,54.86,17.23,8.47
2024-02-28 08:00:00,8,2,0.75,72.82,17.71,8.24
2024-02-28 09:00:00,9,2,0.76,73.5,23.19,14.11
2024-02-28 10:00:00,10,2,0.71,76.01,7.33,7.82
2024-02-28 11:00:00,11,2,0.86,77.3,15.45,12.39
2024-02-28 12:00:00,12,2,0.8,72.79,7.85,13.98
2024-02-28 13:00:00,13,2,0.89,78.92,4.72,14.74
2024-02-28 14:00:00,14,2,0.87,76.66,5.67,17.19
2024-02-28 15:00:00,15,2,0.73,77.63,8.58,14.15
2024-02-28 16:00:00,16,2,0.84,75.82,5.83,14.49
2024-02-28 17:00:00,17,2,0.85,50.25,15.27,14.28
2024-02-28 18:00:00,18,2,0.74,54.74,11.46,0.0
2024-02-28 19:00:00,19,2,0.1,43.16,22.53,14.85
2024-02-28 20:00:00,20,2,0.19,46.56,23.0,13.96
2024-02-28 21:00:00,21,2,0.16,25.94,21.51,17.08
2024-02-28 22:00:00,22,2,0.18,14.89,13.92,14.56
2024-02-28 23:00:00,23,2,0.19,22.44,8.96,17.28
2024-02-29 00:00:00,0,3,0.16,21.47,7.09,3.92
2024-02-29 01:00:00,1,3,0.18,17.49,9.8,6.01
2024-02-29 02:00:00,2,3,0.12,31.27,3.0,9.87
2024-02-29 03:00:00,3,3,0.17,28.55,7.94,5.33
2024-02-29 04:00:00,4,3,0.19,32.93,10.9,8.19
2024-02-29 05:00:00,5,3,0.17,45.26,5.87,5.17
2024-02-29 06:00:00,6,3,0.19,55.38,9.73,7.67
2024-02-29 07:00:00,7,3,0.12,53.91,18.13,10.29
2024-02-29 08:00:00,8,3,0.8,68.06,14.99,10.19
2024-02-29 09:00:00,9,3,0.75,73.55,22.7,7.8
2024-02-29 10:00:00,10,3,0.83,63.08,12.05,12.43
2024-02-29 11:00:00,11,3,0.8,77.29,15.08,11.04
2024-02-29 12:00:00,12,3,0.78,87.77,4.66,12.54
2024-02-29 13:00:00,13,3,0.75,74.09,5.52,8.39
2024-02-29 14:00:00,14,3,0.84,69.15,7.51,13.14
2024-02-29 15:00:00,15,3,0.9,67.09,10.89,14.87
2024-02-29 16:00:00,16,3,0.78,61.66,7.22,11.96
2024-02-29 17:00:00,17,3,0.78,58.52,13.54,14.27
2024-02-29 18:00:00,18,3,0.82,58.05,12.68,0.0
2024-02-29 19:00:00,19,3,0.14,41.12,27.35,15.9
2024-02-29 20:00:00,20,3,0.14,30.26,28.49,13.24
2024-02-29 21:00:00,21,3,0.16,24.81,20.84,15.58
2024-02-29 22:00:00,22,3,0.11,23.05,17.25,14.07
2024-02-29 23:00:00,23,3,0.13,8.84,9.82,10.78
2024-03-01 00:00:00,0,4,0.15,13.05,1.28,5.72
2024-03-01 01:00:00,1,4,0.17,18.37,6.96,2.82
2024-03-01 02:00:00,2,4,0.16,31.8,3.53,5.22
2024-03-01 03:00:00,3,4,0.1,30.72,7.26,6.31
2024-03-01 04:00:00,4,4,0.11,32.57,2.76,3.78
2024-03-01 05:00:00,5,4,0.17,41.45,8.94,5.51
2024-03-01 06:00:00,6,4,0.12,53.4,10.82,10.44
2024-03-01 07:00:00,7,4,0.17,67.92,15.12,5.36
2024-03-01 08:00:00,8,4,0.82,54.01,19.13,9.66
2024-03-01 09:00:00,9,4,0.87,79.01,16.49,9.21
2024-03-01 10:00:00,10,4,0.76,76.41,6.33,10.88
2024-03-01 11:00:00,11,4,0.79,82.05,4.44,9.55
2024-03-01 12:00:00,12,4,0.8,80.57,7.67,5.91
2024-03-01 13:00:00,13,4,0.82,69.44,0.0,10.94
2024-03-01 14:00:00,14,4,0.8,74.53,4.98,10.77
2024-03-01 15:00:00,15,4,0.73,73.05,2.83,17.33
2024-03-01 16:00:00,16,4,0.83,67.18,5.61,14.98
2024-03-01 17:00:00,17,4,0.81,62.18,11.28,15.86
2024-03-01 18:00:00,18,4,0.8,45.26,11.41,0.0
2024-03-01 19:00:00,19,4,0.19,39.14,16.43,14.77
2024-03-01 20:00:00,20,4,0.17,32.66,18.72,15.97
2024-03-01 21:00:00,21,4,0.11,31.25,25.48,17.14
2024-03-01 22:00:00,22,4,0.19,16.59,5.87,14.76
2024-03-01 23:00:00,23,4,0.17,18.72,6.3,17.32
2024-03-02 00:00:00,0,5,0.18,13.69,1.05,6.26
2024-03-02 01:00:00,1,5,0.18,7.69,4.52,8.34
2024-03-02 02:00:00,2,5,0.12,16.72,8.41,7.62
2024-03-02 03:00:00,3,5,0.12,31.61,7.37,11.63
2024-03-02 04:00:00,4,5,0.15,29.57,2.52,8.38
2024-03-02 05:00:00,5,5,0.2,31.93,8.87,9.71
2024-03-02 06:00:00,6,5,0.19,35.68,5.78,9.15
2024-03-02 07:00:00,7,5,0.11,40.44,12.35,11.77
2024-03-02 08:00:00,8,5,0.41,52.97,17.18,12.32
2024-03-02 09:00:00,9,5,0.48,50.07,4.34,13.83
2024-03-02 10:00:00,10,5,0.48,44.74,6.16,13.89
2024-03-02 11:00:00,11,5,0.48,55.85,4.36,13.95
2024-03-02 12:00:00,12,5,0.45,53.93,7.86,16.42
2024-03-02 13:00:00,13,5,0.48,58.61,10.26,13.61
2024-03-02 14:00:00,14,5,0.42,59.38,2.03,14.47
2024-03-02 15:00:00,15,5,0.35,53.6,3.95,18.18
2024-03-02 16:00:00,16,5,0.37,37.81,7.89,15.54
2024-03-02 17:00:00,17,5,0.35,38.74,7.41,19.56
2024-03-02 18:00:00,18,5,0.39,26.52,8.55,0.0
2024-03-02 19:00:00,19,5,0.19,29.43,17.49,19.93
2024-03-02 20:00:00,20,5,0.14,29.96,14.04,17.72
2024-03-02 21:00:00,21,5,0.2,15.82,8.16,23.7
2024-03-02 22:00:00,22,5,0.18,20.98,8.75,19.93
2024-03-02 23:00:00,23,5,0.19,7.49,11.99,21.69
2024-03-03 00:00:00,0,6,0.1,10.66,9.3,6.95
2024-03-03 01:00:00,1,6,0.12,16.79,2.7,8.44
2024-03-03 02:00:00,2,6,0.18,7.83,2.09,8.84
2024-03-03 03:00:00,3,6,0.12,18.53,4.16,6.87
2024-03-03 04:00:00,4,6,0.12,24.05,2.62,11.76
2024-03-03 05:00:00,5,6,0.16,26.9,0.85,7.66
2024-03-03 06:00:00,6,6,0.19,35.72,9.99,12.35
2024-03-03 07:00:00,7,6,0.12,39.8,11.98,11.38
2024-03-03 08:00:00,8,6,0.47,39.23,13.47,12.88
2024-03-03 09:00:00,9,6,0.43,46.71,15.49,16.44
2024-03-03 10:00:00,10,6,0.31,50.88,3.68,15.09
2024-03-03 11:00:00,11,6,0.37,62.63,8.66,12.65
2024-03-03 12:00:00,12,6,0.39,48.62,5.35,19.62
2024-03-03 13:00:00,13,6,0.4,53.17,3.35,16.4
2024-03-03 14:00:00,14,6,0.33,47.08,2.03,19.32
2024-03-03 15:00:00,15,6,0.39,54.24,6.35,16.05
2024-03-03 16:00:00,16,6,0.34,35.42,6.51,17.04
2024-03-03 17:00:00,17,6,0.4,34.8,4.02,19.35
2024-03-03 18:00:00,18,6,0.37,39.18,6.41,0.0
2024-03-03 19:00:00,19,6,0.19,32.04,17.38,19.77
2024-03-03 20:00:00,20,6,0.14,22.33,13.12,20.31
2024-03-03 21:00:00,21,6,0.17,20.72,10.68,21.99
2024-03-03 22:00:00,22,6,0.18,25.91,12.79,23.37
2024-03-03 23:00:00,23,6,0.18,13.57,3.23,25.13
2024-03-04 00:00:00,0,0,0.13,24.25,5.67,2.33
2024-03-04 01:00:00,1,0,0.11,26.53,1.44,2.47
2024-03-04 02:00:00,2,0,0.15,24.01,3.17,5.56
2024-03-04 03:00:00,3,0,0.16,22.52,3.51,7.81
2024-03-04 04:00:00,4,0,0.19,35.93,6.75,7.97
2024-03-04 05:00:00,5,0,0.14,39.92,7.64,8.68
2024-03-04 06:00:00,6,0,0.17,56.83,4.33,7.16
2024-03-04 07:00:00,7,0,0.16,62.04,12.51,8.23
2024-03-04 08:00:00,8,0,0.84,77.59,18.47,10.97
2024-03-04 09:00:00,9,0,0.88,76.65,12.01,9.85
2024-03-04 10:00:00,10,0,0.72,69.68,7.08,10.38
2024-03-04 11:00:00,11,0,0.84,77.8,9.39,11.33
2024-03-04 12:00:00,12,0,0.87,80.5,2.87,14.39
2024-03-04 13:00:00,13,0,0.71,79.72,2.86,12.02
2024-03-04 14:00:00,14,0,0.76,69.44,13.06,11.29
2024-03-04 15:00:00,15,0,0.85,89.32,6.74,10.07
2024-03-04 16:00:00,16,0,0.74,55.83,2.4,12.98
2024-03-04 17:00:00,17,0,0.75,58.95,7.82,15.44
2024-03-04 18:00:00,18,0,0.74,54.13,6.04,0.0
2024-03-04 19:00:00,19,0,0.12,46.78,17.1,18.13
2024-03-04 20:00:00,20,0,0.12,43.55,21.46,12.79
2024-03-04 21:00:00,21,0,0.18,28.21,14.39,15.76
2024-03-04 22:00:00,22,0,0.15,28.01,7.39,16.28
2024-03-04 23:00:00,23,0,0.13,24.56,11.37,16.96
2024-03-05 00:00:00,0,1,0.13,12.02,0.02,1.63
2024-03-05 01:00:00,1,1,0.19,28.35,7.07,3.44
2024-03-05 02:00:00,2,1,0.15,16.29,8.54,6.57
2024-03-05 03:00:00,3,1,0.15,31.96,6.8,6.66
2024-03-05 04:00:00,4,1,0.17,32.11,7.9,7.15
2024-03-05 05:00:00,5,1,0.15,53.56,10.5,7.01
2024-03-05 06:00:00,6,1,0.11,50.6,8.08,7.29
2024-03-05 07:00:00,7,1,0.18,61.03,15.41,6.6
2024-03-05 08:00:00,8,1,0.81,67.0,18.87,6.99
2024-03-05 09:00:00,9,1,0.82,72.7,17.05,5.2
2024-03-05 10:00:00,10,1,0.89,78.25,8.38,10.05
2024-03-05 11:00:00,11,1,0.81,73.85,1.14,11.1
2024-03-05 12:00:00,12,1,0.83,83.62,6.91,12.16
2024-03-05 13:00:00,13,1,0.9,79.49,4.74,11.46
2024-03-05 14:00:00,14,1,0.85,65.9,5.87,13.56
2024-03-05 15:00:00,15,1,0.72,60.27,8.87,12.77
2024-03-05 16:00:00,16,1,0.83,76.1,8.21,13.15
2024-03-05 17:00:00,17,1,0.76,49.4,4.93,13.61
2024-03-05 18:00:00,18,1,0.88,52.86,11.05,0.0
2024-03-05 19:00:00,19,1,0.16,46.44,18.35,18.23
2024-03-05 20:00:00,20,1,0.14,39.18,17.92,16.78
2024-03-05 21:00:00,21,1,0.2,28.18,16.11,12.62
2024-03-05 22:00:00,22,1,0.19,20.99,4.09,16.86
2024-03-05 23:00:00,23,1,0.1,22.82,7.42,15.56
2024-03-06 00:00:00,0,2,0.18,16.97,6.66,4.81
2024-03-06 01:00:00,1,2,0.18,17.7,9.2,6.2
2024-03-06 02:00:00,2,2,0.17,17.73,7.12,8.85
2024-03-06 03:00:00,3,2,0.13,30.11,2.27,2.47
2024-03-06 04:00:00,4,2,0.18,46.21,8.63,7.92
2024-03-06 05:00:00,5,2,0.16,41.15,6.85,6.68
2024-03-06 06:00:00,6,2,0.11,45.44,7.14,7.26
2024-03-06 07:00:00,7,2,0.15,59.83,16.01,8.22
2024-03-06 08:00:00,8,2,0.77,70.45,18.39,6.64
2024-03-06 09:00:00,9,2,0.83,73.17,18.52,10.55
2024-03-06 10:00:00,10,2,0.79,79.97,12.25,8.76
2024-03-06 11:00:00,11,2,0.86,78.09,13.97,12.57
2024-03-06 12:00:00,12,2,0.79,74.13,6.94,10.72
2024-03-06 13:00:00,13,2,0.74,72.21,5.92,8.15
2024-03-06 14:00:00,14,2,0.77,69.82,9.03,12.12
2024-03-06 15:00:00,15,2,0.75,71.44,6.38,13.76
2024-03-06 16:00:00,16,2,0.86,71.88,5.78,11.72
2024-03-06 17:00:00,17,2,0.7,66.98,5.85,14.09
2024-03-06 18:00:00,18,2,0.73,48.12,10.97,0.0
2024-03-06 19:00:00,19,2,0.13,37.21,17.72,9.93
2024-03-06 20:00:00,20,2,0.16,35.8,22.29,11.49
2024-03-06 21:00:00,21,2,0.19,22.84,19.02,16.02
2024-03-06 22:00:00,22,2,0.13,25.35,10.3,13.74
2024-03-06 23:00:00,23,2,0.12,13.67,6.91,16.0
2024-03-07 00:00:00,0,3,0.16,16.33,8.21,2.3
2024-03-07 01:00:00,1,3,0.11,31.18,7.8,7.42
2024-03-07 02:00:00,2,3,0.13,26.7,2.66,5.08
2024-03-07 03:00:00,3,3,0.11,28.17,7.18,10.46
2024-03-07 04:00:00,4,3,0.17,31.55,6.81,8.82
2024-03-07 05:00:00,5,3,0.11,47.57,3.76,6.83
2024-03-07 06:00:00,6,3,0.19,43.43,10.01,11.29
2024-03-07 07:00:00,7,3,0.13,62.5,14.17,10.59
2024-03-07 08:00:00,8,3,0.74,63.56,20.77,10.08
2024-03-07 09:00:00,9,3,0.89,73.59,17.66,6.35
2024-03-07 10:00:00,10,3,0.73,77.73,11.39,6.32
2024-03-07 11:00:00,11,3,0.85,81.56,10.21,10.57
2024-03-07 12:00:00,12,3,0.87,82.99,0.0,10.97
2024-03-07 13:00:00,13,3,0.82,87.54,8.08,10.44
2024-03-07 14:00:00,14,3,0.72,66.39,5.07,12.59
2024-03-07 15:00:00,15,3,0.83,75.98,6.72,16.55
2024-03-07 16:00:00,16,3,0.79,68.7,9.16,13.21
2024-03-07 17:00:00,17,3,0.73,56.46,3.04,11.03
2024-03-07 18:00:00,18,3,0.72,43.11,12.18,0.0
2024-03-07 19:00:00,19,3,0.18,45.29,19.59,15.52
2024-03-07 20:00:00,20,3,0.19,24.7,22.49,17.48
2024-03-07 21:00:00,21,3,0.18,26.19,15.15,14.37
2024-03-07 22:00:00,22,3,0.15,15.47,10.32,14.27
2024-03-07 23:00:00,23,3,0.16,29.82,4.9,18.79
2024-03-08 00:00:00,0,4,0.19,18.31,7.03,5.58
2024-03-08 01:00:00,1,4,0.11,23.65,2.23,5.72
2024-03-08 02:00:00,2,4,0.2,29.91,5.19,7.64
2024-03-08 03:00:00,3,4,0.19,17.14,6.21,2.0
2024-03-08 04:00:00,4,4,0.14,30.61,2.11,5.68
2024-03-08 05:00:00,5,4,0.11,45.44,8.26,6.32
2024-03-08 06:00:00,6,4,0.15,41.31,10.56,6.71
2024-03-08 07:00:00,7,4,0.12,49.31,19.2,8.21
2024-03-08 08:00:00,8,4,0.86,60.56,17.22,10.83
2024-03-08 09:00:00,9,4,0.7,70.88,10.8,8.89
2024-03-08 10:00:00,10,4,0.77,75.34,10.27,9.51
2024-03-08 11:00:00,11,4,0.86,73.23,6.71,10.99
2024-03-08 12:00:00,12,4,0.86,74.77,4.09,12.12
2024-03-08 13:00:00,13,4,0.81,79.57,9.96,9.66
2024-03-08 14:00:00,14,4,0.73,79.29,8.48,15.9
2024-03-08 15:00:00,15,4,0.81,75.62,10.43,11.64
2024-03-08 16:00:00,16,4,0.78,59.75,7.62,11.7
2024-03-08 17:00:00,17,4,0.78,56.3,8.5,12.05
2024-03-08 18:00:00,18,4,0.73,44.17,7.77,0.0
2024-03-08 19:00:00,19,4,0.11,40.13,23.47,14.54
2024-03-08 20:00:00,20,4,0.13,40.75,24.37,15.85
2024-03-08 21:00:00,21,4,0.17,24.64,20.22,15.64
2024-03-08 22:00:00,22,4,0.14,22.9,9.76,17.5
2024-03-08 23:00:00,23,4,0.17,22.0,6.58,15.49
2024-03-09 00:00:00,0,5,0.12,12.54,0.0,4.97
2024-03-09 01:00:00,1,5,0.13,15.39,5.63,7.41
2024-03-09 02:00:00,2,5,0.18,13.02,5.62,7.5
2024-03-09 03:00:00,3,5,0.18,15.41,7.48,9.12
2024-03-09 04:00:00,4,5,0.12,26.98,3.2,6.39
2024-03-09 05:00:00,5,5,0.16,25.83,4.7,9.51
2024-03-09 06:00:00,6,5,0.14,20.64,15.21,11.98
2024-03-09 07:00:00,7,5,0.13,44.18,14.43,12.11
2024-03-09 08:00:00,8,5,0.49,43.05,14.77,11.8
2024-03-09 09:00:00,9,5,0.41,42.63,15.52,12.54
2024-03-09 10:00:00,10,5,0.44,45.22,6.54,14.32
2024-03-09 11:00:00,11,5,0.42,53.54,8.17,14.53
2024-03-09 12:00:00,12,5,0.4,53.58,2.8,17.66
2024-03-09 13:00:00,13,5,0.44,58.81,5.99,15.96
2024-03-09 14:00:00,14,5,0.36,40.44,2.36,16.33
2024-03-09 15:00:00,15,5,0.47,50.16,0.53,20.07
2024-03-09 16:00:00,16,5,0.32,45.24,7.14,18.86
2024-03-09 17:00:00,17,5,0.31,38.13,5.99,11.7
2024-03-09 18:00:00,18,5,0.44,28.48,6.01,0.0
2024-03-09 19:00:00,19,5,0.15,35.19,17.64,17.23
2024-03-09 20:00:00,20,5,0.12,28.0,11.33,18.09
2024-03-09 21:00:00,21,5,0.12,24.01,13.3,18.35
2024-03-09 22:00:00,22,5,0.13,11.03,11.72,24.35
2024-03-09 23:00:00,23,5,0.17,9.07,3.6,19.42
2024-03-10 00:00:00,0,6,0.1,14.53,8.6,4.75
2024-03-10 01:00:00,1,6,0.15,14.87,0.49,12.08
2024-03-10 02:00:00,2,6,0.15,18.23,5.37,7.04
2024-03-10 03:00:00,3,6,0.16,19.84,7.03,9.55
2024-03-10 04:00:00,4,6,0.17,29.7,8.09,11.01
2024-03-10 05:00:00,5,6,0.12,37.7,3.32,9.77
2024-03-10 06:00:00,6,6,0.11,28.15,11.36,11.05
2024-03-10 07:00:00,7,6,0.13,32.97,11.69,11.43
2024-03-10 08:00:00,8,6,0.31,36.93,10.6,12.79
2024-03-10 09:00:00,9,6,0.36,50.4,16.1,12.71
2024-03-10 10:00:00,10,6,0.48,42.37,8.86,16.8
2024-03-10 11:00:00,11,6,0.44,65.3,8.2,10.45
2024-03-10 12:00:00,12,6,0.47,64.28,5.05,13.97
2024-03-10 13:00:00,13,6,0.32,60.67,4.94,14.78
2024-03-10 14:00:00,14,6,0.47,47.31,6.2,16.89
2024-03-10 15:00:00,15,6,0.32,47.73,3.36,14.76
2024-03-10 16:00:00,16,6,0.45,46.29,3.97,13.99
2024-03-10 17:00:00,17,6,0.46,41.81,7.17,15.85
2024-03-10 18:00:00,18,6,0.37,25.77,7.75,0.0
2024-03-10 19:00:00,19,6,0.16,29.81,15.26,18.25
2024-03-10 20:00:00,20,6,0.1,18.28,19.79,21.88
2024-03-10 21:00:00,21,6,0.13,14.82,10.56,18.6
2024-03-10 22:00:00,22,6,0.15,13.0,5.23,23.22
2024-03-10 23:00:00,23,6,0.12,8.47,4.3,24.42
2024-03-11 00:00:00,0,0,0.11,27.99,9.64,4.29
2024-03-11 01:00:00,1,0,0.19,19.88,6.85,6.95
2024-03-11 02:00:00,2,0,0.19,19.0,7.56,6.03
2024-03-11 03:00:00,3,0,0.17,24.86,8.2,5.04
2024-03-11 04:00:00,4,0,0.16,26.41,4.58,11.11
2024-03-11 05:00:00,5,0,0.19,46.3,7.21,9.74
2024-03-11 06:00:00,6,0,0.15,49.69,10.75,7.53
2024-03-11 07:00:00,7,0,0.13,60.16,13.67,5.47
2024-03-11 08:00:00,8,0,0.71,67.0,20.5,8.3
2024-03-11 09:00:00,9,0,0.73,71.26,17.59,7.51
2024-03-11 10:00:00,10,0,0.77,77.9,9.21,10.9
